value_set_name,code_system,logical_definition,code,code_description,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538708,Head and Neck Cancer pN2 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN2-5-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538714,Hypopharyngeal Cancer cNX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cNX-11.2-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538716,Cutaneous Melanoma pN2c TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN2c-47-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538721,Jejunum and Ileum Neuroendocrine Tumor pN2 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN2-31-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538722,Lip and Oral Cavity Cancer pN1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN1-7-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538723,Major Salivary Gland Cancer pN3b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN3b-8-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538725,Gallbladder Cancer pN0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN0-24-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538726,Soft Tissue Sarcoma of the Trunk and Extremities pN0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN0-41-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538727,Pancreatic Neuroendocrine Tumor pN0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN0-34-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538728,Laryngeal Cancer cN2b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cN2b-13-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538729,Gastrointestinal Stromal Tumor pN0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN0-43-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538730,Merkel Cell Carcinoma pN1b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN1b-46-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538732,Uterine Corpus Carcinoma and Carcinosarcoma pN2mi TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN2mi-53-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538733,Nasal Cavity and Paranasal Sinuses Cancer cNX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cNX-12-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538734,Cervical Cancer pN1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN1-52-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538739,Urethral Cancer pN1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN1-63-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538748,Orbital Sarcoma pN0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN0-70-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538749,Cutaneous Squamous Cell Carcinoma of the Head and Neck pN3b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN3b-15-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538758,Kidney Cancer pNX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pNX-60-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538760,Ocular Adnexal Lymphoma pNX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pNX-71-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538769,Medullary Thyroid Carcinoma cN1a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cN1a-74-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538784,Anal Cancer pN1c TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN1c-21-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538794,Merkel Cell Carcinoma cN2 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cN2-46-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538796,Bone Cancer pN0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN0-38-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538798,Breast Cancer pN0(i+) TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN0(i+)-48-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538804,Hypopharyngeal Cancer cN3a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cN3a-11.2-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538806,Breast Cancer cN3a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cN3a-48-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538808,Retinoblastoma cNX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cNX-68-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538809,Pancreatic Neuroendocrine Tumor pN1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN1-34-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538810,Anal Cancer pN1a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN1a-21-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538813,Gallbladder Cancer pN1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN1-24-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538814,Distal Bile Duct Cancer pN0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN0-26-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538818,Gastric Cancer pN3b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN3b-17-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538820,Oropharyngeal (p16-Negative) Cancer pN3a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN3a-11.1-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538824,Breast Cancer cN2a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cN2a-48-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538830,Cutaneous Melanoma cN3b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cN3b-47-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538834,Eyelid Carcinoma cN2a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cN2a-64-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538836,Unknown Primary Tumor cN3a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cN3a-6-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538842,Appendiceal Carcinoma pN1c TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN1c-19-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538843,Oropharyngeal (p16-Negative) Cancer pN3 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN3-11.1-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538847,Hypopharyngeal Cancer pN2 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN2-11.2-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538850,Oropharyngeal (p16-Negative) Cancer pN0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN0-11.1-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538854,Cutaneous Squamous Cell Carcinoma of the Head and Neck pN2c TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN2c-15-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538859,Uterine Corpus Carcinoma and Carcinosarcoma pN0(i+) TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN0(i+)-53-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538860,Cutaneous Squamous Cell Carcinoma of the Head and Neck pN0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN0-15-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538863,Cutaneous Melanoma cNX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cNX-47-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538869,Breast Cancer pN2a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN2a-48-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538875,Colorectal Cancer pN2b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN2b-20-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538876,Nasal Cavity and Paranasal Sinuses Cancer pN0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN0-12-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538881,Head and Neck Cancer cN3a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cN3a-5-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538882,Lip and Oral Cavity Cancer pN0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN0-7-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538883,Vulvar Cancer pN0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN0-50-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538884,Major Salivary Gland Cancer pN0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN0-8-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538888,Hepatocellular Carcinoma pN0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN0-22-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538892,Pheochromocytoma and Paraganglioma pN0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN0-77-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538895,Cutaneous Squamous Cell Carcinoma of the Head and Neck pN3 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN3-15-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538896,HPV-Mediated (p16-Positive) Oropharyngeal Cancer cN3 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cN3-10-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538899,Major Salivary Gland Cancer cN3b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cN3b-8-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538902,Parathyroid Carcinoma pN1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN1-75-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538908,Nasopharyngeal Cancer pN2 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN2-9-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538911,Laryngeal Cancer pN2 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN2-13-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538914,Prostate Cancer pN1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN1-58-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538915,Lung Cancer pNX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pNX-36-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538916,Laryngeal Cancer cNX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cNX-13-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538921,Penile Cancer cN3 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cN3-57-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538927,Head and Neck Cancer pNX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pNX-5-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538930,Unknown Primary Tumor cN2b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cN2b-6-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538931,Small Intestine Cancer pN1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN1-18-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538934,Bone Cancer pNX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pNX-38-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538936,Head and Neck Cancer cN3 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cN3-5-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538942,Penile Cancer pN1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN1-57-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538943,Merkel Cell Carcinoma cN1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cN1-46-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538944,Hypopharyngeal Cancer pN0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN0-11.2-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538953,Eyelid Carcinoma cN1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cN1-64-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538955,Unknown Primary Tumor pN2c TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN2c-6-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538956,Lip and Oral Cavity Cancer pNX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pNX-7-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538959,Merkel Cell Carcinoma pN3 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN3-46-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538966,Oropharyngeal (p16-Negative) Cancer cN2a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cN2a-11.1-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538968,"Papillary, Follicular, Hurthle Cell, Poorly Differentiated, and Anaplastic Thyroid Carcinoma cN0 TNM Finding by AJCC/UICC 8th edition",Measurement,NCIt,AJCC Category,S,cN0-73-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538976,Unknown Primary Tumor cN2a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cN2a-6-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538987,Head and Neck Cancer pN0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN0-5-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538988,Oropharyngeal (p16-Negative) Cancer cN1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cN1-11.1-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538993,Cutaneous Melanoma pN1c TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN1c-47-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538997,Penile Cancer cN1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cN1-57-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1538998,Thymic Tumor pNX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pNX-35-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1539003,Hypopharyngeal Cancer cN0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cN0-11.2-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1539004,Conjunctival Carcinoma pNX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pNX-65-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1539006,Breast Cancer pN3c TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN3c-48-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1539011,Soft Tissue Sarcoma of the Trunk and Extremities pN1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN1-41-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1539025,Lip and Oral Cavity Cancer cN3b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,cN3b-7-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1539026,Vulvar Cancer pN2a TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN2a-50-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1539034,Pheochromocytoma and Paraganglioma pN1 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN1-77-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1539037,Perihilar Bile Duct Cancer pNX TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pNX-25-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1539038,Bladder Cancer pN0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN0-62-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1539041,Gastric Cancer pN2 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN2-17-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1539044,Ampulla of Vater Cancer pN0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN0-27-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1539045,Breast Cancer pN3b TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN3b-48-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1539047,Medullary Thyroid Carcinoma pN0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN0-74-8,2018-01-01,2099-12-31,NA
TNMRegionalNodesCategoryVS,http://cancerstaging.org,includes codes from code system http://cancerstaging.org,NA,NA,1539049,Uterine Corpus Carcinoma and Carcinosarcoma pN0 TNM Finding by AJCC/UICC 8th edition,Measurement,NCIt,AJCC Category,S,pN0-53-8,2018-01-01,2099-12-31,NA
