concept_id,value_set_name,code_system,logical_definition,code,code_description,Observation,Condition,Spec Anatomic Site,Drug,Meas Value,Measurement,Specimen,"NA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4220785 Trophoblastic tissue obtained by radical hysterectomy [SNOMED 399447007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4221078 Specimen from major salivary gland [SNOMED 399526005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4221357 Specimen from mass [SNOMED 420548004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4221384 Trophoblastic tissue obtained from uterus by dilation and curettage [SNOMED 399396003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4221388 Specimen from ureter obtained by nephroureterectomy [SNOMED 399440009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4222873 Specimen from appendix obtained by appendectomy [SNOMED 421615004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4225523 Sputum smear specimen [SNOMED 404643001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4229837 Specimen from transplanted liver obtained by biopsy [SNOMED 438543000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4230139 Hemorrhoid tissue specimen [SNOMED 438336007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4230142 Swab of pilonidal sinus [SNOMED 438343001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4230285 Fluid specimen from sebaceous cyst [SNOMED 438595008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4230572 Tissue specimen from liver obtained by excision [SNOMED 439034006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4231191 Whole tooth specimen [SNOMED 438805006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4231652 Urine collection pad submitted as specimen [SNOMED 439580004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4232242 Tissue specimen obtained by excision [SNOMED 439479000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4232562 Implant submitted as specimen [SNOMED 439961009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4233026 Specimen from intervertebral disc [SNOMED 438960000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4233643 Specimen obtained by radical excision [SNOMED 405902005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4234032 Tampon submitted as specimen [SNOMED 440468004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4234044 Specimen of targeted lesion obtained by biopsy [SNOMED 440515008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4234527 Eluate [SNOMED 40511003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4234779 Specimen from transplanted lung obtained by excision [SNOMED 440472000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4234925 Specimen obtained by lavage [SNOMED 440674008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4235078 Tissue specimen obtained by esophagogastrectomy [SNOMED 438351003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4235351 Specimen from vagus nerve [SNOMED 438542005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4235375 Specimen from upper urinary tract obtained by lavage [SNOMED 440675009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4235559 Tissue specimen from axilla [SNOMED 406101006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4236275 Tissue specimen from transplanted kidney [SNOMED 438804005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4245001 Specimen from uterine cervix obtained by excision of cervix [SNOMED 396273004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4245356 Specimen from liver obtained by extended right lobectomy [SNOMED 396477000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4245357 Specimen from liver obtained by left lateral segmentectomy [SNOMED 396479002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4245358 Specimen from skin obtained by shave excision [SNOMED 396483002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4245368 Specimen from adrenal gland obtained by partial adrenalectomy [SNOMED 396526009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4245958 Specimen from explanted liver [SNOMED 396481000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4246373 Specimen from small intestine obtained by Whipple resection [SNOMED 397056002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4246378 Specimen obtained by incisional biopsy [SNOMED 397077004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4246379 Specimen obtained by excisional biopsy [SNOMED 397078009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4246390 Specimen from pelvic lymph node [SNOMED 397135002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4246700 Specimen from breast obtained by excision [SNOMED 397199005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4246704 Specimen from renal pelvis obtained by biopsy [SNOMED 397221008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4246708 Specimen from ovary obtained by hysterectomy with left salpingo-oophorectomy [SNOMED 397246008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4249844 Oral mucosal transudate sample [SNOMED 409876003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4256485 Upper respiratory fluid sample [SNOMED 410581002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4256779 Specimen obtained by amputation [SNOMED 408654003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4257649 Timed urine specimen [SNOMED 409821005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4257903 Specimen from ureter obtained by brush biopsy [SNOMED 440135000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4257904 Specimen from cranium [SNOMED 440136004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4257905 Specimen containing crystals from synovial joint [SNOMED 440138003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4259417 Urinary collection bag submitted as specimen [SNOMED 439628000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4259624 Respiratory fluid specimen [SNOMED 410580001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4260367 Dried blood spot specimen [SNOMED 440500007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4260368 Soft tissue specimen obtained by excision [SNOMED 440502004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4262614 Specimen from skin obtained by excision [SNOMED 396355000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4262615 Specimen from skin obtained by re-excision [SNOMED 396356004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4262732 Lymph node from regional lymph node dissection [SNOMED 396359006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[V] [S] 4263147 Specimen from pancreas obtained by pancreaticoduodenectomy, total pancreatectomy [SNOMED 396807009] [Specimen] [Specimen]",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4263284 Specimen from thymus gland [SNOMED 396896007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4263285 Specimen from thymus gland obtained by transcervical thymectomy [SNOMED 396897003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4263384 Specimen from liver obtained by medial segmentectomy [SNOMED 396478005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4263385 Specimen from liver obtained by total left lobectomy [SNOMED 396480004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4263395 Specimen from adrenal gland obtained by needle biopsy [SNOMED 396525008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4263396 Specimen from adrenal gland obtained by total adrenalectomy [SNOMED 396527000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4264108 Specimen from bone marrow obtained by aspiration [SNOMED 396997002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4264125 Specimen from small intestine obtained by polypectomy [SNOMED 397053005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4264271 Specimen from vulva [SNOMED 397129002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4264445 Specimen from right fallopian tube obtained by salpingectomy [SNOMED 397333000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4264691 Specimen from bone marrow obtained by aspiration and biopsy [SNOMED 396998007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4264692 Specimen from bone marrow obtained by biopsy [SNOMED 396999004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4264706 Specimen from vagina obtained by partial vaginectomy [SNOMED 397111007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4264710 Specimen from inguinofemoral lymphadenectomy [SNOMED 397136001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4264866 Specimen from renal pelvis [SNOMED 397233003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4265161 Specimen from central nervous system obtained by partial excision of tumor [SNOMED 399732002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4265163 Specimen from eye obtained by limited exenteration [SNOMED 399735000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4265164 Specimen from salivary gland [SNOMED 399747006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4265166 Specimen from anus obtained by abdominoperineal resection [SNOMED 399752001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4265299 Specimen from pericardium obtained by pericardial resection [SNOMED 397462000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4269747 Specimen from central nervous system obtained by stereotactically guided core needle biopsy [SNOMED 399728008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4269749 Specimen from anus obtained by excision of anal polyp [SNOMED 399731009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4269751 Specimen from kidney obtained by radical nephrectomy [SNOMED 399741007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4270454 Specimen from uterine cervix obtained by cone biopsy [SNOMED 399713008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4270466 Specimen from uterus obtained by dilation and curettage [SNOMED 399751008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4286881 Specimen from right fallopian tube obtained by hysterectomy with salpingo-oophorectomy [SNOMED 397326000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4286885 Specimen from urinary bladder obtained by radical cystectomy [SNOMED 396685001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[V] [S] 4287032 Specimen from pancreas obtained by pylorus sparing pancreaticoduodenectomy, partial pancreatectomy [SNOMED 396804002] [Specimen] [Specimen]",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[V] [S] 4287033 Specimen from pancreas obtained by pylorus sparing pancreaticoduodenectomy, total pancreatectomy [SNOMED 396805001] [Specimen] [Specimen]",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[V] [S] 4287034 Specimen from pancreas obtained by pancreaticoduodenectomy, partial pancreatectomy [SNOMED 396806000] [Specimen] [Specimen]",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4287180 Specimen from eye obtained by enucleation [SNOMED 396928004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4287327 Specimen from small intestine obtained by segmental resection [SNOMED 397055003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4287470 Specimen from left fallopian tube obtained by salpingectomy [SNOMED 397334006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4287490 Specimen obtained by lymphadenectomy [SNOMED 397436009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4287622 Specimen from thoracic mesothelium [SNOMED 397457001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4287944 Specimen from ovary obtained by hysterectomy with right salpingo-oophorectomy [SNOMED 397245007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4288224 Specimen from lymph node obtained by staging laparotomy [SNOMED 397438005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4288680 Specimen from skin obtained by elliptical re-excision [SNOMED 396357008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4288681 Specimen from skin obtained by wide re-excision [SNOMED 396358003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4288937 Specimen from liver obtained by right lobectomy [SNOMED 396476009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4293154 Specimen from lung obtained by wedge biopsy [SNOMED 384746001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4293174 Specimen from prostate obtained by transurethral resection [SNOMED 384820007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4294052 Specimen from anus obtained by transanal disk excision [SNOMED 385338007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[V] [S] 4294053 Specimen from anus obtained by transanal disk excision, intact [SNOMED 385339004] [Specimen] [Specimen]",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4297837 Specimen from prostate obtained by needle biopsy [SNOMED 384819001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4298498 Lymph node from sentinel lymph node dissection and axillary dissection [SNOMED 384744003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4298499 Specimen from lung obtained by needle biopsy using computed tomography guidance [SNOMED 384747005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[V] [S] 4299313 Specimen from anus obtained by transanal disk excision, fragmented [SNOMED 385340002] [Specimen] [Specimen]",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4302933 Pleural fluid specimen [SNOMED 418564007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4305551 Environmental swab [SNOMED 419695002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4310284 Specimen from appendix and right colon obtained by appendectomy and right hemicolectomy [SNOMED 422991009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4311285 Specimen from appendix and colon obtained by appendectomy and right colectomy [SNOMED 423696009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4313765 Specimen from peritoneal tumor implant [SNOMED 423671006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4324339 Biliary fluid specimen obtained by drainage [SNOMED 429832000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4324620 Specimen from lip [SNOMED 430133009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4325349 Specimen from lower limb [SNOMED 430214008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4325352 Specimen from tunica of testis [SNOMED 430228002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4325355 Specimen from peritoneum [SNOMED 430250001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4325364 Specimen from unspecified body site [SNOMED 430304001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4325366 Breast nipple discharge cytologic material [SNOMED 430309006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4325367 Cytologic material obtained from synovial fluid [SNOMED 430312009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[V] [S] 4325521 Combined specimen of cytologic material from endocervix, ectocervix, and vaginal fornix [SNOMED 430387006] [Specimen] [Specimen]",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4325526 Cytologic material obtained from pleural fluid [SNOMED 430408004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4326164 Specimen from seminal vesicle [SNOMED 430131006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4326180 Specimen from spermatic cord [SNOMED 430234009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4326181 Ear cytologic material [SNOMED 430241003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4326183 Specimen from pericardium [SNOMED 430244006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4326185 Specimen from nasopharyngeal structure [SNOMED 430248009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4326186 Specimen from tongue [SNOMED 430249001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4326334 Sputum cytologic material [SNOMED 430310001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4326348 Amniotic fluid cytologic material [SNOMED 430389009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4326843 Core sample of tissue block [SNOMED 430970004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4326970 Lip cytologic material [SNOMED 431058008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4328018 Specimen from trachea obtained by fine needle aspiration biopsy [SNOMED 431235004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4328168 Specimen from ovary obtained by fine needle aspiration biopsy [SNOMED 431405008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4328169 Specimen from tunica of testis obtained by biopsy [SNOMED 431413009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4328572 Specimen from nasal fossae [SNOMED 430245007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4328578 Specimen from bone [SNOMED 430268003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4329389 Specimen from spinal cord obtained by biopsy [SNOMED 431697001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4329648 Specimen from head and neck structure obtained by fine needle aspiration biopsy [SNOMED 431886004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4330081 Touch preparation cytologic material [SNOMED 430855004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4330243 Specimen from bone obtained by fine needle aspiration biopsy [SNOMED 431404007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4330245 Specimen from trunk obtained by biopsy [SNOMED 431412004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4330654 Swab of surgical drain [SNOMED 431776009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4330925 Specimen from maxillary sinus obtained by irrigation [SNOMED 429836002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4331227 Specimen from brain obtained by biopsy [SNOMED 432139004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4331228 Specimen from mediastinum obtained by fine needle aspiration biopsy [SNOMED 432144006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4331381 Specimen from spleen obtained by fine needle aspiration biopsy [SNOMED 432383002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4331382 Specimen from sympathetic nerve ganglion obtained by biopsy [SNOMED 432385009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4331390 Specimen from joint obtained by fine needle aspiration biopsy [SNOMED 432419006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4331672 Tissue spot [SNOMED 431196006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4331675 Specimen from epididymis obtained by biopsy [SNOMED 431205006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4331680 Specimen from eye region obtained by biopsy [SNOMED 431232001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4331796 Specimen from fetus obtained by biopsy [SNOMED 431234000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4331823 Joint fluid specimen [SNOMED 431361003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4331970 Specimen from upper limb obtained by biopsy [SNOMED 431889006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4332230 Specimen from seminal vesicle obtained by fine needle aspiration biopsy [SNOMED 432057001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 4332231 Specimen from skeletal muscle obtained by biopsy [SNOMED 432058006] [Specimen] [Specimen],NA
